calldate,oa_p2a,momt,opr,sms_count,idr
2026-05-06,GRAB,MO,TLG,30431,7466605.0
2026-05-06,GRAB,MT,TLG,57758,9657917.0
2026-05-06,INDOSAT_MKT,MO,TLG,66697,11866566.0
2026-05-06,INDOSAT_MKT,MT,TLG,36513,7690665.0
2026-05-06,SHOPEE,MO,TLG,7653,1298155.0
2026-05-06,SHOPEE,MT,TLG,42359,7944541.0
2026-05-06,OVO,MO,TLI,35566,7956127.0
2026-05-06,OVO,MT,TLI,57092,13985043.0
2026-05-06,TOKOPEDIA,MO,TLI,16203,3337923.0
2026-05-06,TOKOPEDIA,MT,TLI,60214,14507558.0
2026-05-06,GRAB,MO,TLI,25079,3894347.0
2026-05-06,GRAB,MT,TLI,25964,5294125.0
2026-05-06,DANA,MO,TLI,34518,7935491.0
2026-05-06,DANA,MT,TLI,37596,9053122.0
2026-05-06,INDOSAT_MKT,MO,TLI,76605,18065781.0
2026-05-06,INDOSAT_MKT,MT,TLI,60796,14496326.0
2026-05-06,LAZADA,MO,TLI,33405,6811289.0
2026-05-06,LAZADA,MT,TLI,15422,2836278.0
2026-05-06,BANK_BCA,MO,TLI,80764,12870038.0
2026-05-06,BANK_BCA,MT,TLI,49028,8982302.0
2026-05-06,GOJEK,MO,TSV,31181,5112787.0
2026-05-06,GOJEK,MT,TSV,29132,6405473.0
2026-05-06,BANK_BCA,MO,TSV,17387,3508618.0
2026-05-06,BANK_BCA,MT,TSV,71298,11204019.0
2026-05-06,DANA,MO,TSV,77488,12244320.0
2026-05-06,DANA,MT,TSV,42906,8413434.0
2026-05-06,SHOPEE,MO,TSV,45164,11258265.0
2026-05-06,SHOPEE,MT,TSV,52528,8036575.0
2026-05-07,BANK_BCA,MO,GAH,14324,2610544.0
2026-05-07,BANK_BCA,MT,GAH,16220,2567030.0
2026-05-07,LAZADA,MO,GAH,32945,6525679.0
2026-05-07,LAZADA,MT,GAH,19992,3876407.0
2026-05-07,GRAB,MO,GAH,75148,16138392.0
2026-05-07,GRAB,MT,GAH,12055,2757540.0
2026-05-07,BANK_BCA,MO,INS,48603,8558036.0
2026-05-07,BANK_BCA,MT,INS,14192,2903364.0
2026-05-07,GOJEK,MO,INS,25460,5347487.0
2026-05-07,GOJEK,MT,INS,65397,12927537.0
2026-05-07,INDOSAT_MKT,MO,INS,76764,15523386.0
2026-05-07,INDOSAT_MKT,MT,INS,14651,2418261.0
2026-05-07,GRAB,MO,INS,48315,9669839.0
2026-05-07,GRAB,MT,INS,11084,2010764.0
2026-05-07,SHOPEE,MO,INS,58326,8984439.0
2026-05-07,SHOPEE,MT,INS,70804,13929361.0
2026-05-07,LAZADA,MO,INS,12459,2615408.0
2026-05-07,LAZADA,MT,INS,5839,1262413.0
2026-05-07,DANA,MO,INS,34359,6452262.0
2026-05-07,DANA,MT,INS,48236,7663198.0
2026-05-07,MYXL,MO,MVN,36429,6968767.0
2026-05-07,MYXL,MT,MVN,37475,7538780.0
2026-05-07,GRAB,MO,MVN,55138,10308415.0
2026-05-07,GRAB,MT,MVN,11586,2162192.0
2026-05-07,GOJEK,MO,MVN,19929,4554055.0
2026-05-07,GOJEK,MT,MVN,56033,12493116.0
2026-05-07,SHOPEE,MO,MVN,74726,16546489.0
2026-05-07,SHOPEE,MT,MVN,66074,10261535.0
2026-05-07,DANA,MO,MVN,31063,5406173.0
2026-05-07,DANA,MT,MVN,84480,16558280.0
2026-05-07,LAZADA,MO,MVN,57310,13104065.0
2026-05-07,LAZADA,MT,MVN,7431,1688596.0
2026-05-07,BANK_BCA,MO,MVN,71411,12031086.0
2026-05-07,BANK_BCA,MT,MVN,13400,2091354.0
2026-05-07,TOKOPEDIA,MO,TLG,74426,12088751.0
2026-05-07,TOKOPEDIA,MT,TLG,71601,17293324.0
2026-05-07,DANA,MO,TLG,5978,1053089.0
2026-05-07,DANA,MT,TLG,40692,10018989.0
2026-05-07,MYXL,MO,TLG,32610,6676825.0
2026-05-07,MYXL,MT,TLG,75502,15088676.0
2026-05-07,GRAB,MO,TLI,27570,5592082.0
2026-05-07,GRAB,MT,TLI,14510,2756477.0
2026-05-07,SHOPEE,MO,TLI,33254,5503075.0
2026-05-07,SHOPEE,MT,TLI,14534,2385757.0
2026-05-07,DANA,MO,TLI,54471,11542812.0
2026-05-07,DANA,MT,TLI,39215,8729218.0
2026-05-07,INDOSAT_MKT,MO,TLI,75438,15626381.0
2026-05-07,INDOSAT_MKT,MT,TLI,33187,6330889.0
2026-05-07,BANK_BCA,MO,TSV,18235,3406766.0
2026-05-07,BANK_BCA,MT,TSV,72930,14081974.0
2026-05-07,SHOPEE,MO,TSV,18796,3401296.0
2026-05-07,SHOPEE,MT,TSV,36606,5791685.0
2026-05-07,DANA,MO,TSV,8710,2022494.0
2026-05-07,DANA,MT,TSV,39687,9705269.0
2026-05-07,OVO,MO,TSV,58296,9657735.0
2026-05-07,OVO,MT,TSV,57117,12895065.0
2026-05-08,GOJEK,MO,GAH,53284,9803887.0
2026-05-08,GOJEK,MT,GAH,32917,5904760.0
2026-05-08,DANA,MO,GAH,8368,1814738.0
2026-05-08,DANA,MT,GAH,61604,11564741.0
2026-05-08,SHOPEE,MO,GAH,57242,13120403.0
2026-05-08,SHOPEE,MT,GAH,37044,7456884.0
2026-05-08,GRAB,MO,INS,77044,16929696.0
2026-05-08,GRAB,MT,INS,81110,13613945.0
2026-05-08,BANK_BCA,MO,INS,43917,8043624.0
2026-05-08,BANK_BCA,MT,INS,25763,5064188.0
2026-05-08,SHOPEE,MO,INS,12668,2753615.0
2026-05-08,SHOPEE,MT,INS,56225,8644824.0
2026-05-08,INDOSAT_MKT,MO,INS,12296,3065548.0
2026-05-08,INDOSAT_MKT,MT,INS,49546,8615143.0
2026-05-08,LAZADA,MO,INS,33256,5683241.0
2026-05-08,LAZADA,MT,INS,55182,9349646.0
2026-05-08,GOJEK,MO,INS,84882,14919854.0
2026-05-08,GOJEK,MT,INS,45401,10821239.0
2026-05-08,TOKOPEDIA,MO,INS,21472,4068343.0
2026-05-08,TOKOPEDIA,MT,INS,38474,8874817.0
2026-05-08,TOKOPEDIA,MO,MVN,72987,14352529.0
2026-05-08,TOKOPEDIA,MT,MVN,18419,3765540.0
2026-05-08,LAZADA,MO,MVN,37683,6560973.0
2026-05-08,LAZADA,MT,MVN,16184,3448606.0
2026-05-08,OVO,MO,MVN,31441,6264874.0
2026-05-08,OVO,MT,MVN,25275,4814874.0
2026-05-08,SHOPEE,MO,TLG,14153,3476275.0
2026-05-08,SHOPEE,MT,TLG,64002,12779064.0
2026-05-08,BANK_BCA,MO,TLG,49133,12241103.0
2026-05-08,BANK_BCA,MT,TLG,14355,2816039.0
2026-05-08,DANA,MO,TLG,68591,16176354.0
2026-05-08,DANA,MT,TLG,79320,17611309.0
2026-05-08,OVO,MO,TLG,71752,17161815.0
2026-05-08,OVO,MT,TLG,5410,1304627.0
2026-05-08,GRAB,MO,TLG,37512,8704093.0
2026-05-08,GRAB,MT,TLG,8944,1865799.0
2026-05-08,DANA,MO,TLI,84206,20414284.0
2026-05-08,DANA,MT,TLI,36069,7893328.0
2026-05-08,TOKOPEDIA,MO,TLI,44467,8770106.0
2026-05-08,TOKOPEDIA,MT,TLI,72077,12713569.0
2026-05-08,GOJEK,MO,TLI,41267,9586493.0
2026-05-08,GOJEK,MT,TLI,18252,4490665.0
2026-05-08,LAZADA,MO,TLI,68200,16481704.0
2026-05-08,LAZADA,MT,TLI,30955,5855947.0
2026-05-08,MYXL,MO,TLI,41062,6709228.0
2026-05-08,MYXL,MT,TLI,14266,2248681.0
2026-05-08,TOKOPEDIA,MO,TSV,33541,6362735.0
2026-05-08,TOKOPEDIA,MT,TSV,63459,11695178.0
2026-05-08,LAZADA,MO,TSV,6964,1453078.0
2026-05-08,LAZADA,MT,TSV,68545,11616362.0
2026-05-08,MYXL,MO,TSV,22357,5458685.0
2026-05-08,MYXL,MT,TSV,71719,11818447.0
2026-05-08,BANK_BCA,MO,TSV,39803,7766727.0
2026-05-08,BANK_BCA,MT,TSV,50997,9371692.0
2026-05-08,OVO,MO,TSV,14969,2383401.0
2026-05-08,OVO,MT,TSV,8116,1781801.0
2026-05-08,GOJEK,MO,TSV,40003,6520699.0
2026-05-08,GOJEK,MT,TSV,76681,14624968.0
2026-05-08,GRAB,MO,TSV,9780,2278332.0
2026-05-08,GRAB,MT,TSV,7943,1809430.0
2026-05-09,SHOPEE,MO,GAH,5915,1194439.0
2026-05-09,SHOPEE,MT,GAH,9636,1557672.0
2026-05-09,OVO,MO,GAH,9598,1849070.0
2026-05-09,OVO,MT,GAH,4485,1093822.0
2026-05-09,DANA,MO,GAH,16306,3872396.0
2026-05-09,DANA,MT,GAH,6128,1238013.0
2026-05-09,LAZADA,MO,GAH,17538,3264387.0
2026-05-09,LAZADA,MT,GAH,35330,8424578.0
2026-05-09,GRAB,MO,GAH,7099,1645671.0
2026-05-09,GRAB,MT,GAH,4190,790353.0
2026-05-09,TOKOPEDIA,MO,INS,14593,3498662.0
2026-05-09,TOKOPEDIA,MT,INS,26314,4084070.0
2026-05-09,INDOSAT_MKT,MO,INS,31787,6386249.0
2026-05-09,INDOSAT_MKT,MT,INS,14462,2800191.0
2026-05-09,SHOPEE,MO,INS,8998,1786450.0
2026-05-09,SHOPEE,MT,INS,27272,5248424.0
2026-05-09,BANK_BCA,MO,INS,40757,8738916.0
2026-05-09,BANK_BCA,MT,INS,13568,2878015.0
2026-05-09,LAZADA,MO,INS,34693,8088297.0
2026-05-09,LAZADA,MT,INS,22479,5057018.0
2026-05-09,GRAB,MO,INS,4336,700623.0
2026-05-09,GRAB,MT,INS,23448,5618986.0
2026-05-09,GRAB,MO,MVN,23971,4311041.0
2026-05-09,GRAB,MT,MVN,31179,7367079.0
2026-05-09,OVO,MO,MVN,35631,7969437.0
2026-05-09,OVO,MT,MVN,35680,5839015.0
2026-05-09,SHOPEE,MO,MVN,5733,981467.0
2026-05-09,SHOPEE,MT,MVN,23483,4965500.0
2026-05-09,BANK_BCA,MO,TLG,30817,6752337.0
2026-05-09,BANK_BCA,MT,TLG,3667,772154.0
2026-05-09,TOKOPEDIA,MO,TLG,4995,1002696.0
2026-05-09,TOKOPEDIA,MT,TLG,46587,9694026.0
2026-05-09,INDOSAT_MKT,MO,TLG,6172,1421588.0
2026-05-09,INDOSAT_MKT,MT,TLG,19806,4107938.0
2026-05-09,OVO,MO,TLI,26074,5882865.0
2026-05-09,OVO,MT,TLI,35481,8042225.0
2026-05-09,MYXL,MO,TLI,28632,6784581.0
2026-05-09,MYXL,MT,TLI,19871,4630504.0
2026-05-09,GOJEK,MO,TLI,35981,5719737.0
2026-05-09,GOJEK,MT,TLI,37460,6726121.0
2026-05-09,INDOSAT_MKT,MO,TSV,22354,3400654.0
2026-05-09,INDOSAT_MKT,MT,TSV,34080,8136049.0
2026-05-09,DANA,MO,TSV,36837,7804963.0
2026-05-09,DANA,MT,TSV,15758,3865892.0
2026-05-09,SHOPEE,MO,TSV,14159,2277270.0
2026-05-09,SHOPEE,MT,TSV,20225,3629238.0
2026-05-09,TOKOPEDIA,MO,TSV,10266,2336818.0
2026-05-09,TOKOPEDIA,MT,TSV,35383,6737674.0
2026-05-09,GOJEK,MO,TSV,38753,9535672.0
2026-05-09,GOJEK,MT,TSV,6271,1196393.0
2026-05-09,MYXL,MO,TSV,4338,1080172.0
2026-05-09,MYXL,MT,TSV,31385,5194220.0
2026-05-09,BANK_BCA,MO,TSV,11097,2171884.0
2026-05-09,BANK_BCA,MT,TSV,21785,5385998.0
2026-05-10,OVO,MO,GAH,21143,4358967.0
2026-05-10,OVO,MT,GAH,15836,3198862.0
2026-05-10,GOJEK,MO,GAH,14819,2705621.0
2026-05-10,GOJEK,MT,GAH,25647,5514591.0
2026-05-10,SHOPEE,MO,GAH,38003,6226879.0
2026-05-10,SHOPEE,MT,GAH,42035,9487351.0
2026-05-10,BANK_BCA,MO,INS,12121,2911765.0
2026-05-10,BANK_BCA,MT,INS,36973,7801329.0
2026-05-10,INDOSAT_MKT,MO,INS,25787,3945256.0
2026-05-10,INDOSAT_MKT,MT,INS,12300,2344664.0
2026-05-10,DANA,MO,INS,28443,5815173.0
2026-05-10,DANA,MT,INS,13048,2523673.0
2026-05-10,GRAB,MO,INS,19995,3186198.0
2026-05-10,GRAB,MT,INS,35122,6611484.0
2026-05-10,LAZADA,MO,INS,25509,4705690.0
2026-05-10,LAZADA,MT,INS,6871,1665160.0
2026-05-10,BANK_BCA,MO,MVN,29456,4707813.0
2026-05-10,BANK_BCA,MT,MVN,12372,2804103.0
2026-05-10,GRAB,MO,MVN,39791,7216873.0
2026-05-10,GRAB,MT,MVN,24449,6064511.0
2026-05-10,OVO,MO,MVN,10393,1820781.0
2026-05-10,OVO,MT,MVN,15301,3484372.0
2026-05-10,DANA,MO,MVN,27150,5542586.0
2026-05-10,DANA,MT,MVN,16577,3460633.0
2026-05-10,GRAB,MO,TLG,10935,2163399.0
2026-05-10,GRAB,MT,TLG,15969,2396912.0
2026-05-10,MYXL,MO,TLG,37890,7328866.0
2026-05-10,MYXL,MT,TLG,26127,6289655.0
2026-05-10,BANK_BCA,MO,TLG,27345,4272943.0
2026-05-10,BANK_BCA,MT,TLG,6399,1034580.0
2026-05-10,DANA,MO,TLG,29325,5876435.0
2026-05-10,DANA,MT,TLG,6617,1046289.0
2026-05-10,OVO,MO,TLG,16682,3860738.0
2026-05-10,OVO,MT,TLG,27199,6319852.0
2026-05-10,BANK_BCA,MO,TLI,32899,5119039.0
2026-05-10,BANK_BCA,MT,TLI,19086,3015787.0
2026-05-10,TOKOPEDIA,MO,TLI,8163,1924702.0
2026-05-10,TOKOPEDIA,MT,TLI,23216,3608518.0
2026-05-10,DANA,MO,TLI,22737,5169608.0
2026-05-10,DANA,MT,TLI,31560,5352259.0
2026-05-10,OVO,MO,TSV,20316,3596179.0
2026-05-10,OVO,MT,TSV,30891,5994861.0
2026-05-10,DANA,MO,TSV,20081,3796791.0
2026-05-10,DANA,MT,TSV,6333,1402326.0
2026-05-10,GOJEK,MO,TSV,36595,8729501.0
2026-05-10,GOJEK,MT,TSV,28084,6355315.0
2026-05-10,BANK_BCA,MO,TSV,32639,7087211.0
2026-05-10,BANK_BCA,MT,TSV,13132,2422264.0
2026-05-10,INDOSAT_MKT,MO,TSV,44482,10224931.0
2026-05-10,INDOSAT_MKT,MT,TSV,35739,7951885.0
2026-05-10,LAZADA,MO,TSV,26981,6537035.0
2026-05-10,LAZADA,MT,TSV,5884,1460398.0
2026-05-10,TOKOPEDIA,MO,TSV,43701,9611075.0
2026-05-10,TOKOPEDIA,MT,TSV,6821,1547762.0
2026-05-11,BANK_BCA,MO,GAH,36418,6200771.0
2026-05-11,BANK_BCA,MT,GAH,38468,6113284.0
2026-05-11,DANA,MO,GAH,23660,5806621.0
2026-05-11,DANA,MT,GAH,51199,9512154.0
2026-05-11,MYXL,MO,GAH,28359,4828456.0
2026-05-11,MYXL,MT,GAH,43241,6956237.0
2026-05-11,LAZADA,MO,GAH,72579,17616134.0
2026-05-11,LAZADA,MT,GAH,73733,11138412.0
2026-05-11,TOKOPEDIA,MO,GAH,24388,5311786.0
2026-05-11,TOKOPEDIA,MT,GAH,14959,3145769.0
2026-05-11,DANA,MO,INS,53998,9384707.0
2026-05-11,DANA,MT,INS,85171,21118526.0
2026-05-11,TOKOPEDIA,MO,INS,54491,8894873.0
2026-05-11,TOKOPEDIA,MT,INS,63792,13052563.0
2026-05-11,SHOPEE,MO,INS,50954,9558874.0
2026-05-11,SHOPEE,MT,INS,27915,4796505.0
2026-05-11,GRAB,MO,MVN,42121,8814051.0
2026-05-11,GRAB,MT,MVN,28492,6737099.0
2026-05-11,MYXL,MO,MVN,51181,7921722.0
2026-05-11,MYXL,MT,MVN,58736,10537335.0
2026-05-11,LAZADA,MO,MVN,13758,3402461.0
2026-05-11,LAZADA,MT,MVN,15600,3012609.0
2026-05-11,BANK_BCA,MO,TLG,31320,7303825.0
2026-05-11,BANK_BCA,MT,TLG,54964,10830096.0
2026-05-11,SHOPEE,MO,TLG,16182,3928478.0
2026-05-11,SHOPEE,MT,TLG,55905,12527843.0
2026-05-11,OVO,MO,TLG,63432,13747467.0
2026-05-11,OVO,MT,TLG,24803,5990347.0
2026-05-11,TOKOPEDIA,MO,TLG,13435,2034077.0
2026-05-11,TOKOPEDIA,MT,TLG,27520,5886700.0
2026-05-11,INDOSAT_MKT,MO,TLG,65916,15782045.0
2026-05-11,INDOSAT_MKT,MT,TLG,73934,17206828.0
2026-05-11,SHOPEE,MO,TLI,29952,6207611.0
2026-05-11,SHOPEE,MT,TLI,45782,10230208.0
2026-05-11,MYXL,MO,TLI,67560,15433370.0
2026-05-11,MYXL,MT,TLI,64682,11214982.0
2026-05-11,DANA,MO,TLI,49026,11602412.0
2026-05-11,DANA,MT,TLI,26926,6394207.0
2026-05-11,SHOPEE,MO,TSV,9126,1677789.0
2026-05-11,SHOPEE,MT,TSV,67080,16500120.0
2026-05-11,TOKOPEDIA,MO,TSV,9654,1923874.0
2026-05-11,TOKOPEDIA,MT,TSV,77588,17218197.0
2026-05-11,GOJEK,MO,TSV,66204,12597174.0
2026-05-11,GOJEK,MT,TSV,20193,3944851.0
2026-05-11,MYXL,MO,TSV,13393,2548232.0
2026-05-11,MYXL,MT,TSV,81754,14192085.0
2026-05-11,INDOSAT_MKT,MO,TSV,45755,9234628.0
2026-05-11,INDOSAT_MKT,MT,TSV,25208,5949343.0
2026-05-11,OVO,MO,TSV,8526,1590173.0
2026-05-11,OVO,MT,TSV,5444,1021358.0
2026-05-11,LAZADA,MO,TSV,27757,4397687.0
2026-05-11,LAZADA,MT,TSV,25680,4315393.0
2026-05-12,INDOSAT_MKT,MO,GAH,52807,7999374.0
2026-05-12,INDOSAT_MKT,MT,GAH,49078,10007370.0
2026-05-12,GOJEK,MO,GAH,49516,12067340.0
2026-05-12,GOJEK,MT,GAH,35081,6682701.0
2026-05-12,TOKOPEDIA,MO,GAH,21995,4910361.0
2026-05-12,TOKOPEDIA,MT,GAH,79573,17118553.0
2026-05-12,SHOPEE,MO,GAH,30261,4759309.0
2026-05-12,SHOPEE,MT,GAH,82377,13499482.0
2026-05-12,LAZADA,MO,GAH,85976,16317647.0
2026-05-12,LAZADA,MT,GAH,63798,14386213.0
2026-05-12,GRAB,MO,INS,40136,7746092.0
2026-05-12,GRAB,MT,INS,76088,13610653.0
2026-05-12,LAZADA,MO,INS,77103,18258589.0
2026-05-12,LAZADA,MT,INS,25069,4078411.0
2026-05-12,MYXL,MO,INS,10633,2499683.0
2026-05-12,MYXL,MT,INS,9046,2217536.0
2026-05-12,GRAB,MO,MVN,47478,10200034.0
2026-05-12,GRAB,MT,MVN,39086,9312205.0
2026-05-12,DANA,MO,MVN,43851,10288039.0
2026-05-12,DANA,MT,MVN,77093,15831363.0
2026-05-12,MYXL,MO,MVN,13532,2905687.0
2026-05-12,MYXL,MT,MVN,40253,7433841.0
2026-05-12,OVO,MO,MVN,83335,16729792.0
2026-05-12,OVO,MT,MVN,9103,1998364.0
2026-05-12,TOKOPEDIA,MO,TLG,62390,11794806.0
2026-05-12,TOKOPEDIA,MT,TLG,34981,7133571.0
2026-05-12,INDOSAT_MKT,MO,TLG,34016,5191583.0
2026-05-12,INDOSAT_MKT,MT,TLG,74346,13195672.0
2026-05-12,GOJEK,MO,TLG,14792,3644044.0
2026-05-12,GOJEK,MT,TLG,14959,3320014.0
2026-05-12,LAZADA,MO,TLG,59263,11822366.0
2026-05-12,LAZADA,MT,TLG,67976,13544022.0
2026-05-12,MYXL,MO,TLG,58164,9596578.0
2026-05-12,MYXL,MT,TLG,72614,14564956.0
2026-05-12,SHOPEE,MO,TLG,22998,5374736.0
2026-05-12,SHOPEE,MT,TLG,21693,3948378.0
2026-05-12,SHOPEE,MO,TLI,67019,10057237.0
2026-05-12,SHOPEE,MT,TLI,31454,6864328.0
2026-05-12,OVO,MO,TLI,34769,6497217.0
2026-05-12,OVO,MT,TLI,35042,8350580.0
2026-05-12,BANK_BCA,MO,TLI,54538,12301412.0
2026-05-12,BANK_BCA,MT,TLI,48089,9045248.0
2026-05-12,DANA,MO,TLI,44437,9712206.0
2026-05-12,DANA,MT,TLI,62833,9665700.0
2026-05-12,INDOSAT_MKT,MO,TLI,18319,3055462.0
2026-05-12,INDOSAT_MKT,MT,TLI,77367,12965991.0
2026-05-12,MYXL,MO,TLI,40104,9434392.0
2026-05-12,MYXL,MT,TLI,34219,5992451.0
2026-05-12,GOJEK,MO,TLI,73609,13935460.0
2026-05-12,GOJEK,MT,TLI,53571,9086216.0
2026-05-12,LAZADA,MO,TSV,26916,5877177.0
2026-05-12,LAZADA,MT,TSV,47679,10916274.0
2026-05-12,MYXL,MO,TSV,31161,7373603.0
2026-05-12,MYXL,MT,TSV,32201,6588911.0
2026-05-12,GOJEK,MO,TSV,19900,3661970.0
2026-05-12,GOJEK,MT,TSV,24964,4395482.0
2026-05-12,INDOSAT_MKT,MO,TSV,40800,6881335.0
2026-05-12,INDOSAT_MKT,MT,TSV,49226,10940089.0
2026-05-12,TOKOPEDIA,MO,TSV,67165,11269606.0
2026-05-12,TOKOPEDIA,MT,TSV,47824,9034320.0
2026-05-13,GOJEK,MO,GAH,77726,16384156.0
2026-05-13,GOJEK,MT,GAH,49486,7928749.0
2026-05-13,DANA,MO,GAH,62929,10107723.0
2026-05-13,DANA,MT,GAH,56890,10634058.0
2026-05-13,SHOPEE,MO,GAH,8685,2129239.0
2026-05-13,SHOPEE,MT,GAH,61037,12322973.0
2026-05-13,GRAB,MO,GAH,60792,14891469.0
2026-05-13,GRAB,MT,GAH,64377,11744788.0
2026-05-13,INDOSAT_MKT,MO,GAH,44282,9989966.0
2026-05-13,INDOSAT_MKT,MT,GAH,41556,9661196.0
2026-05-13,TOKOPEDIA,MO,GAH,32199,4854329.0
2026-05-13,TOKOPEDIA,MT,GAH,42635,9073273.0
2026-05-13,LAZADA,MO,GAH,24602,5849741.0
2026-05-13,LAZADA,MT,GAH,66009,15342660.0
2026-05-13,TOKOPEDIA,MO,INS,33096,5119587.0
2026-05-13,TOKOPEDIA,MT,INS,76565,17862802.0
2026-05-13,OVO,MO,INS,49175,10238122.0
2026-05-13,OVO,MT,INS,42193,9676760.0
2026-05-13,GRAB,MO,INS,20389,4768096.0
2026-05-13,GRAB,MT,INS,29314,5553627.0
2026-05-13,INDOSAT_MKT,MO,MVN,16953,3096920.0
2026-05-13,INDOSAT_MKT,MT,MVN,44339,7547816.0
2026-05-13,MYXL,MO,MVN,33496,7466032.0
2026-05-13,MYXL,MT,MVN,43841,9291572.0
2026-05-13,OVO,MO,MVN,33183,7690289.0
2026-05-13,OVO,MT,MVN,78780,17550937.0
2026-05-13,TOKOPEDIA,MO,TLG,40435,9917616.0
2026-05-13,TOKOPEDIA,MT,TLG,23898,5250692.0
2026-05-13,SHOPEE,MO,TLG,18106,3229167.0
2026-05-13,SHOPEE,MT,TLG,17896,2747380.0
2026-05-13,DANA,MO,TLG,47137,7906406.0
2026-05-13,DANA,MT,TLG,65381,13832781.0
2026-05-13,GRAB,MO,TLG,25050,5501178.0
2026-05-13,GRAB,MT,TLG,75535,14902207.0
2026-05-13,GOJEK,MO,TLG,12867,2708596.0
2026-05-13,GOJEK,MT,TLG,24546,5541909.0
2026-05-13,BANK_BCA,MO,TLG,6524,1155845.0
2026-05-13,BANK_BCA,MT,TLG,20235,3510793.0
2026-05-13,MYXL,MO,TLG,68591,13901908.0
2026-05-13,MYXL,MT,TLG,43955,8361092.0
2026-05-13,INDOSAT_MKT,MO,TLI,13167,3233217.0
2026-05-13,INDOSAT_MKT,MT,TLI,76138,14584330.0
2026-05-13,GRAB,MO,TLI,55319,11279073.0
2026-05-13,GRAB,MT,TLI,39743,7148375.0
2026-05-13,DANA,MO,TLI,23332,3822293.0
2026-05-13,DANA,MT,TLI,44857,9017192.0
2026-05-13,SHOPEE,MO,TLI,43943,8970302.0
2026-05-13,SHOPEE,MT,TLI,45872,10242703.0
2026-05-13,INDOSAT_MKT,MO,TSV,43564,10708054.0
2026-05-13,INDOSAT_MKT,MT,TSV,17207,4246059.0
2026-05-13,LAZADA,MO,TSV,62254,15472523.0
2026-05-13,LAZADA,MT,TSV,8291,1356511.0
2026-05-13,MYXL,MO,TSV,5395,1285353.0
2026-05-13,MYXL,MT,TSV,10418,1725162.0
2026-05-13,TOKOPEDIA,MO,TSV,46033,8619696.0
2026-05-13,TOKOPEDIA,MT,TSV,32230,6724246.0
2026-05-13,OVO,MO,TSV,30191,4748284.0
2026-05-13,OVO,MT,TSV,42485,6929847.0
2026-05-13,DANA,MO,TSV,18891,4343630.0
2026-05-13,DANA,MT,TSV,46148,7241741.0
2026-05-14,INDOSAT_MKT,MO,GAH,10381,2098817.0
2026-05-14,INDOSAT_MKT,MT,GAH,82249,16906661.0
2026-05-14,LAZADA,MO,GAH,25280,5516083.0
2026-05-14,LAZADA,MT,GAH,44110,7954191.0
2026-05-14,OVO,MO,GAH,67957,13759878.0
2026-05-14,OVO,MT,GAH,52234,9850422.0
2026-05-14,OVO,MO,INS,59252,14213777.0
2026-05-14,OVO,MT,INS,55740,12370717.0
2026-05-14,GOJEK,MO,INS,43180,9254103.0
2026-05-14,GOJEK,MT,INS,20991,4716468.0
2026-05-14,LAZADA,MO,INS,24087,4495343.0
2026-05-14,LAZADA,MT,INS,72942,18124555.0
2026-05-14,DANA,MO,INS,28120,6802906.0
2026-05-14,DANA,MT,INS,40744,6963764.0
2026-05-14,INDOSAT_MKT,MO,INS,13602,2755531.0
2026-05-14,INDOSAT_MKT,MT,INS,28453,6281187.0
2026-05-14,TOKOPEDIA,MO,INS,16677,3730722.0
2026-05-14,TOKOPEDIA,MT,INS,28886,6748748.0
2026-05-14,SHOPEE,MO,INS,19700,3349357.0
2026-05-14,SHOPEE,MT,INS,21654,5150759.0
2026-05-14,MYXL,MO,MVN,42949,9613259.0
2026-05-14,MYXL,MT,MVN,19022,3841665.0
2026-05-14,TOKOPEDIA,MO,MVN,55362,9756946.0
2026-05-14,TOKOPEDIA,MT,MVN,29014,4943861.0
2026-05-14,BANK_BCA,MO,MVN,85726,16829609.0
2026-05-14,BANK_BCA,MT,MVN,7123,1447759.0
2026-05-14,DANA,MO,TLG,25558,6133541.0
2026-05-14,DANA,MT,TLG,85315,16758096.0
2026-05-14,GRAB,MO,TLG,45973,10329336.0
2026-05-14,GRAB,MT,TLG,52437,10812726.0
2026-05-14,TOKOPEDIA,MO,TLG,40840,8101975.0
2026-05-14,TOKOPEDIA,MT,TLG,51215,8474827.0
2026-05-14,INDOSAT_MKT,MO,TLG,83323,20348624.0
2026-05-14,INDOSAT_MKT,MT,TLG,44237,7265687.0
2026-05-14,SHOPEE,MO,TLG,13407,2696051.0
2026-05-14,SHOPEE,MT,TLG,55932,10528711.0
2026-05-14,OVO,MO,TLG,77750,13536967.0
2026-05-14,OVO,MT,TLG,16320,3088553.0
2026-05-14,GOJEK,MO,TLI,64484,14105764.0
2026-05-14,GOJEK,MT,TLI,27663,5374640.0
2026-05-14,OVO,MO,TLI,30858,7485518.0
2026-05-14,OVO,MT,TLI,31906,7838318.0
2026-05-14,TOKOPEDIA,MO,TLI,9054,1653100.0
2026-05-14,TOKOPEDIA,MT,TLI,27588,4566343.0
2026-05-14,INDOSAT_MKT,MO,TLI,86271,20788218.0
2026-05-14,INDOSAT_MKT,MT,TLI,34650,7765046.0
2026-05-14,SHOPEE,MO,TLI,31407,7711493.0
2026-05-14,SHOPEE,MT,TLI,58175,13376777.0
2026-05-14,GRAB,MO,TLI,14237,3047227.0
2026-05-14,GRAB,MT,TLI,31288,6423853.0
