call_date,operator,lokab,duration_min,charge
2026-04-20,TLI,SURABAYA,66453.88,7061986.0
2026-04-20,TLI,SEMARANG,78768.14,8205520.0
2026-04-20,TSV,MEDAN,91461.47,9676192.0
2026-04-20,TSV,JAKARTA,75177.05,7180493.0
2026-04-20,TSV,BANDUNG,92776.34,10076494.0
2026-04-20,TSV,SEMARANG,90170.97,9613344.0
2026-04-20,TSV,MAKASSAR,96531.33,8344596.0
2026-04-21,GAH,MAKASSAR,153774.94,14691186.0
2026-04-21,GAH,MEDAN,144300.42,13890420.0
2026-04-21,GAH,SURABAYA,131625.03,14460879.0
2026-04-21,GAH,SEMARANG,143476.67,15590447.0
2026-04-21,GAH,BANDUNG,135988.26,13917265.0
2026-04-21,GAH,JAKARTA,139140.02,14991963.0
2026-04-21,INS,SURABAYA,111444.88,10458797.0
2026-04-21,INS,MEDAN,120652.01,11409036.0
2026-04-21,INS,JAKARTA,109793.83,12467074.0
2026-04-21,INS,SEMARANG,96250.79,8395572.0
2026-04-21,MVN,MEDAN,195549.8,22146997.0
2026-04-21,MVN,SURABAYA,206910.45,23658398.0
2026-04-21,MVN,JAKARTA,179621.55,17088928.0
2026-04-21,MVN,BANDUNG,186808.78,21400493.0
2026-04-21,TLG,MAKASSAR,161556.28,14493717.0
2026-04-21,TLG,JAKARTA,151234.15,13314312.0
2026-04-21,TLG,MEDAN,169735.53,15474197.0
2026-04-21,TLG,BANDUNG,159805.31,14494266.0
2026-04-21,TLG,SEMARANG,166782.55,17664924.0
2026-04-21,TLG,SURABAYA,149909.73,15989544.0
2026-04-21,TLI,MAKASSAR,62950.38,5444520.0
2026-04-21,TLI,BANDUNG,69003.2,7048890.0
2026-04-21,TLI,SEMARANG,63287.64,6974022.0
2026-04-21,TLI,JAKARTA,74245.78,6652994.0
2026-04-21,TLI,MEDAN,63147.77,6051126.0
2026-04-21,TSV,JAKARTA,89123.69,8128846.0
2026-04-21,TSV,BANDUNG,94081.87,9798224.0
2026-04-21,TSV,MEDAN,77615.77,8872393.0
2026-04-21,TSV,MAKASSAR,75217.3,7462091.0
2026-04-21,TSV,SEMARANG,76864.3,6799821.0
2026-04-21,TSV,SURABAYA,96393.14,10463118.0
2026-04-22,GAH,MEDAN,139549.87,13415015.0
2026-04-22,GAH,BANDUNG,175874.19,16961897.0
2026-04-22,GAH,JAKARTA,139405.17,12629758.0
2026-04-22,GAH,SEMARANG,148150.86,12791124.0
2026-04-22,GAH,SURABAYA,164006.64,16104175.0
2026-04-22,GAH,MAKASSAR,169425.79,15739999.0
2026-04-22,INS,SEMARANG,124053.22,10863492.0
2026-04-22,INS,JAKARTA,116785.13,11131227.0
2026-04-22,INS,SURABAYA,115214.99,11664766.0
2026-04-22,INS,BANDUNG,111538.63,12728919.0
2026-04-22,INS,MAKASSAR,113121.8,11616681.0
2026-04-22,MVN,MEDAN,180604.12,20583240.0
2026-04-22,MVN,SEMARANG,176568.26,18647734.0
2026-04-22,MVN,MAKASSAR,188884.18,21361071.0
2026-04-22,TLG,MEDAN,159255.55,17849890.0
2026-04-22,TLG,BANDUNG,155599.68,16560345.0
2026-04-22,TLG,JAKARTA,170448.45,17055591.0
2026-04-22,TLG,SURABAYA,173792.71,19467156.0
2026-04-22,TLI,JAKARTA,65730.13,7504077.0
2026-04-22,TLI,MEDAN,72983.41,7973717.0
2026-04-22,TLI,SURABAYA,59307.21,5265625.0
2026-04-22,TLI,MAKASSAR,64257.33,6278021.0
2026-04-22,TSV,SURABAYA,82573.89,7980186.0
2026-04-22,TSV,MAKASSAR,74516.95,7222231.0
2026-04-22,TSV,BANDUNG,87017.81,8247879.0
2026-04-22,TSV,SEMARANG,86744.04,8092007.0
2026-04-22,TSV,JAKARTA,98203.14,9697041.0
2026-04-22,TSV,MEDAN,92017.81,10232747.0
2026-04-23,GAH,JAKARTA,134105.5,13662737.0
2026-04-23,GAH,MEDAN,167740.86,14766180.0
2026-04-23,GAH,SURABAYA,160342.98,15005343.0
2026-04-23,GAH,MAKASSAR,152876.42,15451068.0
2026-04-23,GAH,BANDUNG,143427.4,13670937.0
2026-04-23,GAH,SEMARANG,134862.14,13125687.0
2026-04-23,INS,MAKASSAR,103375.51,10036648.0
2026-04-23,INS,MEDAN,115828.48,11993730.0
2026-04-23,INS,SEMARANG,122612.08,12926304.0
2026-04-23,INS,JAKARTA,119702.53,11617321.0
2026-04-23,INS,BANDUNG,102381.27,9918061.0
2026-04-23,INS,SURABAYA,97004.7,10803290.0
2026-04-23,MVN,JAKARTA,191167.65,16365287.0
2026-04-23,MVN,MEDAN,162292.99,17774585.0
2026-04-23,MVN,BANDUNG,193924.29,18246656.0
2026-04-23,MVN,SURABAYA,186804.85,17449516.0
2026-04-23,TLG,MAKASSAR,155518.03,16830305.0
2026-04-23,TLG,JAKARTA,140931.98,13335836.0
2026-04-23,TLG,SURABAYA,168178.13,17972185.0
2026-04-23,TLG,SEMARANG,154656.51,15952722.0
2026-04-23,TLG,MEDAN,146421.6,12838042.0
2026-04-23,TLG,BANDUNG,124421.75,12224623.0
2026-04-23,TLI,MAKASSAR,65159.96,6146779.0
2026-04-23,TLI,MEDAN,74562.47,7471447.0
2026-04-23,TLI,BANDUNG,73982.61,6589594.0
2026-04-23,TLI,JAKARTA,62915.7,6954629.0
2026-04-23,TLI,SEMARANG,62157.57,6923109.0
2026-04-23,TLI,SURABAYA,67752.72,5817821.0
2026-04-23,TSV,SURABAYA,80644.21,7959056.0
2026-04-23,TSV,JAKARTA,89760.48,10101728.0
2026-04-23,TSV,MAKASSAR,93015.86,9872612.0
2026-04-23,TSV,SEMARANG,96247.15,8972095.0
2026-04-24,GAH,SEMARANG,144981.75,13943476.0
2026-04-24,GAH,MEDAN,143771.38,14782761.0
2026-04-24,GAH,JAKARTA,135887.21,12274353.0
2026-04-24,GAH,BANDUNG,136484.71,15165420.0
2026-04-24,GAH,MAKASSAR,143504.74,14724505.0
2026-04-24,GAH,SURABAYA,150448.1,14366710.0
2026-04-24,INS,BANDUNG,114397.01,11050405.0
2026-04-24,INS,JAKARTA,99755.69,8966762.0
2026-04-24,INS,MAKASSAR,119335.87,12192276.0
2026-04-24,INS,SEMARANG,104293.29,11883963.0
2026-04-24,MVN,MAKASSAR,188815.58,19740219.0
2026-04-24,MVN,SURABAYA,177832.75,17854130.0
2026-04-24,MVN,SEMARANG,152457.44,16913460.0
2026-04-24,MVN,MEDAN,202515.48,23089630.0
2026-04-24,TLG,MEDAN,171155.33,17634863.0
2026-04-24,TLG,SURABAYA,157990.15,13469278.0
2026-04-24,TLG,SEMARANG,162493.98,15042346.0
2026-04-24,TLI,MAKASSAR,68035.76,6719888.0
2026-04-24,TLI,BANDUNG,57171.29,5233818.0
2026-04-24,TLI,MEDAN,62573.47,5885933.0
2026-04-24,TLI,SURABAYA,69490.6,6992084.0
2026-04-24,TLI,SEMARANG,58782.58,6096234.0
2026-04-24,TSV,JAKARTA,89751.07,9140583.0
2026-04-24,TSV,SEMARANG,78174.79,8037399.0
2026-04-24,TSV,BANDUNG,90963.83,8503327.0
2026-04-25,GAH,MEDAN,104986.46,12036785.0
2026-04-25,GAH,JAKARTA,91682.52,9554954.0
2026-04-25,GAH,BANDUNG,115097.19,12757919.0
2026-04-25,INS,MAKASSAR,72284.16,8095147.0
2026-04-25,INS,BANDUNG,71819.32,7840004.0
2026-04-25,INS,SURABAYA,78029.59,8510758.0
2026-04-25,INS,JAKARTA,83854.32,8637078.0
2026-04-25,INS,SEMARANG,70556.34,7395427.0
2026-04-25,MVN,MAKASSAR,136925.66,12704345.0
2026-04-25,MVN,JAKARTA,140927.55,13748465.0
2026-04-25,MVN,MEDAN,143808.37,13898827.0
2026-04-25,MVN,SURABAYA,138176.59,11891418.0
2026-04-25,TLG,BANDUNG,113015.89,10821826.0
2026-04-25,TLG,SURABAYA,108725.85,10220866.0
2026-04-25,TLG,MEDAN,117237.08,10563014.0
2026-04-25,TLG,MAKASSAR,106447.93,11148126.0
2026-04-25,TLI,BANDUNG,36068.85,3867575.0
2026-04-25,TLI,JAKARTA,48713.22,5200409.0
2026-04-25,TLI,MEDAN,50473.14,5136700.0
2026-04-25,TLI,SEMARANG,38171.6,4289677.0
2026-04-25,TSV,MAKASSAR,58069.06,6232338.0
2026-04-25,TSV,JAKARTA,66301.06,6246392.0
2026-04-25,TSV,SURABAYA,73570.09,7992854.0
2026-04-25,TSV,MEDAN,63277.09,6007496.0
2026-04-25,TSV,SEMARANG,59492.85,5521934.0
2026-04-26,GAH,MEDAN,103801.98,10293688.0
2026-04-26,GAH,JAKARTA,116930.06,10621496.0
2026-04-26,GAH,MAKASSAR,99899.49,8850543.0
2026-04-26,GAH,SEMARANG,98608.17,10395365.0
2026-04-26,GAH,BANDUNG,101275.03,10218160.0
2026-04-26,INS,JAKARTA,70978.47,8135250.0
2026-04-26,INS,SURABAYA,77592.73,8673731.0
2026-04-26,INS,SEMARANG,86825.72,9950182.0
2026-04-26,INS,MAKASSAR,78824.67,7038784.0
2026-04-26,INS,MEDAN,75287.43,8347254.0
2026-04-26,INS,BANDUNG,75044.88,6784860.0
2026-04-26,MVN,MEDAN,119278.3,11260160.0
2026-04-26,MVN,BANDUNG,145957.98,12660455.0
2026-04-26,MVN,SURABAYA,135477.76,13352905.0
2026-04-26,TLG,SURABAYA,114815.3,12463927.0
2026-04-26,TLG,SEMARANG,146256.41,15853109.0
2026-04-26,TLG,MAKASSAR,119281.65,10602013.0
2026-04-26,TLG,MEDAN,109490.8,10731340.0
2026-04-26,TLI,MEDAN,45488.33,4594935.0
2026-04-26,TLI,MAKASSAR,51421.52,5497977.0
2026-04-26,TLI,SEMARANG,47521.42,5393779.0
2026-04-26,TLI,SURABAYA,41675.85,4657701.0
2026-04-26,TLI,JAKARTA,50557.93,5445364.0
2026-04-26,TLI,BANDUNG,44577.38,4499241.0
2026-04-26,TSV,MAKASSAR,72678.29,6670993.0
2026-04-26,TSV,JAKARTA,68667.24,7643320.0
2026-04-26,TSV,SURABAYA,60944.13,5750856.0
2026-04-27,GAH,MEDAN,161391.01,14526903.0
2026-04-27,GAH,SEMARANG,147183.55,16148290.0
2026-04-27,GAH,BANDUNG,156375.82,14690893.0
2026-04-27,INS,MEDAN,110918.47,10568532.0
2026-04-27,INS,SEMARANG,99548.01,11153510.0
2026-04-27,INS,BANDUNG,101280.43,9700389.0
2026-04-27,INS,SURABAYA,115575.93,10477280.0
2026-04-27,INS,JAKARTA,103918.05,11788727.0
2026-04-27,MVN,JAKARTA,183326.93,19620069.0
2026-04-27,MVN,SURABAYA,174969.03,17967707.0
2026-04-27,MVN,SEMARANG,195864.32,17641410.0
2026-04-27,MVN,BANDUNG,220703.16,21187005.0
2026-04-27,MVN,MAKASSAR,173265.39,18109042.0
2026-04-27,MVN,MEDAN,189811.5,16346738.0
2026-04-27,TLG,SEMARANG,180178.71,18893377.0
2026-04-27,TLG,MAKASSAR,160857.44,16826819.0
2026-04-27,TLG,JAKARTA,167747.61,14357896.0
2026-04-27,TLG,BANDUNG,148129.71,15656198.0
2026-04-27,TLG,MEDAN,167435.94,16325551.0
2026-04-27,TLI,JAKARTA,64464.64,6823954.0
2026-04-27,TLI,SEMARANG,70605.29,7336549.0
2026-04-27,TLI,BANDUNG,71661.07,6738541.0
2026-04-27,TLI,SURABAYA,79002.25,8283381.0
2026-04-27,TLI,MAKASSAR,68479.15,7181715.0
2026-04-27,TLI,MEDAN,67150.17,6251635.0
2026-04-27,TSV,MEDAN,89199.21,7887027.0
2026-04-27,TSV,JAKARTA,85351.75,7526993.0
2026-04-27,TSV,SEMARANG,90211.75,8205606.0
2026-04-27,TSV,SURABAYA,85757.65,7803301.0
2026-04-28,GAH,SEMARANG,148441.52,13932800.0
2026-04-28,GAH,SURABAYA,161906.42,13953447.0
2026-04-28,GAH,BANDUNG,134673.52,13452625.0
2026-04-28,GAH,MEDAN,159824.01,14580876.0
2026-04-28,GAH,MAKASSAR,161900.77,18293772.0
2026-04-28,INS,SURABAYA,105826.08,11874363.0
2026-04-28,INS,JAKARTA,88700.08,9762062.0
2026-04-28,INS,SEMARANG,101640.24,10679407.0
2026-04-28,INS,BANDUNG,117920.36,10550846.0
2026-04-28,INS,MEDAN,106639.74,9352569.0
2026-04-28,MVN,MAKASSAR,174393.17,18194458.0
2026-04-28,MVN,JAKARTA,181892.04,17953206.0
2026-04-28,MVN,BANDUNG,202293.21,23125902.0
2026-04-28,TLG,MEDAN,169060.54,18692595.0
2026-04-28,TLG,JAKARTA,158879.83,15221711.0
2026-04-28,TLG,SEMARANG,157222.59,16556010.0
2026-04-28,TLG,MAKASSAR,156899.49,15341610.0
2026-04-28,TLG,BANDUNG,150023.27,13273613.0
2026-04-28,TLI,JAKARTA,73941.57,7014084.0
2026-04-28,TLI,SURABAYA,63791.2,7134141.0
2026-04-28,TLI,SEMARANG,71855.56,8166576.0
2026-04-28,TSV,MAKASSAR,98576.08,8715600.0
2026-04-28,TSV,JAKARTA,94899.12,9205927.0
2026-04-28,TSV,BANDUNG,84846.07,8373982.0
2026-04-28,TSV,SURABAYA,90718.96,9985549.0
2026-04-28,TSV,SEMARANG,87710.45,9270738.0
2026-04-29,GAH,MEDAN,135951.56,11978882.0
2026-04-29,GAH,SURABAYA,150348.99,16889725.0
2026-04-29,GAH,JAKARTA,132723.58,13203375.0
2026-04-29,GAH,MAKASSAR,160470.3,16378931.0
2026-04-29,GAH,BANDUNG,141099.26,13848171.0
2026-04-29,GAH,SEMARANG,148904.63,15387759.0
2026-04-29,INS,SEMARANG,109315.1,9662157.0
2026-04-29,INS,JAKARTA,104678.59,10189260.0
2026-04-29,INS,SURABAYA,111909.65,9666663.0
2026-04-29,INS,MEDAN,102831.5,9547739.0
2026-04-29,INS,BANDUNG,114343.41,10797121.0
2026-04-29,MVN,MAKASSAR,169227.14,17743703.0
2026-04-29,MVN,BANDUNG,191565.56,17711636.0
2026-04-29,MVN,JAKARTA,219065.29,20892801.0
2026-04-29,MVN,SURABAYA,174471.27,18369882.0
2026-04-29,TLG,SURABAYA,153275.97,16945599.0
2026-04-29,TLG,SEMARANG,168725.8,18742478.0
2026-04-29,TLG,JAKARTA,164391.25,14342472.0
2026-04-29,TLG,MEDAN,166608.9,16619144.0
2026-04-29,TLG,BANDUNG,168405.29,15531474.0
2026-04-29,TLG,MAKASSAR,170292.15,19431075.0
2026-04-29,TLI,SEMARANG,71330.96,6926115.0
2026-04-29,TLI,SURABAYA,67662.75,6228356.0
2026-04-29,TLI,MEDAN,64250.34,6346188.0
2026-04-29,TSV,JAKARTA,92658.81,9947588.0
2026-04-29,TSV,MEDAN,101291.97,8663814.0
2026-04-29,TSV,SEMARANG,86994.8,8447473.0
2026-04-29,TSV,SURABAYA,81072.72,6978331.0
2026-04-29,TSV,MAKASSAR,95715.23,9712508.0
2026-04-29,TSV,BANDUNG,87080.99,9559513.0
2026-04-30,GAH,SEMARANG,121139.59,13750634.0
2026-04-30,GAH,MAKASSAR,156565.26,15014651.0
2026-04-30,GAH,SURABAYA,140345.6,12157895.0
2026-04-30,GAH,BANDUNG,145563.04,13346318.0
2026-04-30,GAH,MEDAN,150519.13,14846274.0
2026-04-30,INS,MAKASSAR,108579.92,9236449.0
2026-04-30,INS,BANDUNG,113020.07,10810841.0
2026-04-30,INS,MEDAN,103223.98,10736309.0
2026-04-30,INS,JAKARTA,111340.13,12135783.0
2026-04-30,INS,SEMARANG,104729.32,10622770.0
2026-04-30,INS,SURABAYA,113271.26,10898588.0
2026-04-30,MVN,JAKARTA,199091.28,17761625.0
2026-04-30,MVN,SURABAYA,175550.04,18697077.0
2026-04-30,MVN,MEDAN,206235.21,21994319.0
2026-04-30,TLG,BANDUNG,155197.48,14064974.0
2026-04-30,TLG,SEMARANG,172632.13,19491287.0
2026-04-30,TLG,SURABAYA,166914.45,16155131.0
2026-04-30,TLI,SURABAYA,75189.44,8132817.0
2026-04-30,TLI,BANDUNG,64378.14,6342222.0
2026-04-30,TLI,JAKARTA,63718.18,6674715.0
2026-04-30,TLI,MAKASSAR,65448.16,7440521.0
2026-04-30,TLI,MEDAN,63960.13,5694951.0
2026-04-30,TLI,SEMARANG,69744.9,6972039.0
2026-04-30,TSV,SEMARANG,76599.41,8635137.0
2026-04-30,TSV,MEDAN,80559.18,8735229.0
2026-04-30,TSV,MAKASSAR,80459.8,9036074.0
2026-05-01,GAH,MAKASSAR,157856.8,16531656.0
2026-05-01,GAH,SURABAYA,166779.97,17209162.0
2026-05-01,GAH,JAKARTA,145477.86,13770252.0
2026-05-01,GAH,SEMARANG,144722.36,16128109.0
2026-05-01,INS,SEMARANG,107607.1,10608485.0
2026-05-01,INS,SURABAYA,116953.77,10409021.0
2026-05-01,INS,BANDUNG,99068.72,9647546.0
2026-05-01,INS,MAKASSAR,109047.99,11559133.0
2026-05-01,INS,MEDAN,115355.68,12395291.0
2026-05-01,INS,JAKARTA,111297.07,10458296.0
2026-05-01,MVN,MAKASSAR,192731.25,19991054.0
2026-05-01,MVN,SEMARANG,205055.89,19217302.0
2026-05-01,MVN,SURABAYA,148794.76,14188891.0
2026-05-01,MVN,JAKARTA,200147.52,21049757.0
2026-05-01,MVN,BANDUNG,179917.65,20589788.0
2026-05-01,TLG,SEMARANG,138477.32,12250003.0
2026-05-01,TLG,MAKASSAR,168871.92,16138605.0
2026-05-01,TLG,BANDUNG,180065.7,17900529.0
2026-05-01,TLG,MEDAN,160453.1,16385333.0
2026-05-01,TLI,MAKASSAR,70584.74,6053218.0
2026-05-01,TLI,SEMARANG,74044.51,6616603.0
2026-05-01,TLI,BANDUNG,72484.3,7618652.0
2026-05-01,TLI,SURABAYA,74189.78,6751052.0
2026-05-01,TLI,JAKARTA,69478.99,7469377.0
2026-05-01,TLI,MEDAN,65980.97,5926943.0
2026-05-01,TSV,MAKASSAR,76741.53,6992691.0
2026-05-01,TSV,BANDUNG,86289.5,8735532.0
2026-05-01,TSV,SURABAYA,82084.27,7860428.0
2026-05-01,TSV,JAKARTA,103309.52,10184029.0
2026-05-01,TSV,MEDAN,86783.67,8980658.0
2026-05-02,GAH,MAKASSAR,106724.99,10707469.0
2026-05-02,GAH,SEMARANG,110345.96,12017228.0
2026-05-02,GAH,MEDAN,106051.98,11229192.0
2026-05-02,GAH,JAKARTA,120014.42,12696096.0
2026-05-02,INS,MEDAN,73246.83,8328242.0
2026-05-02,INS,MAKASSAR,78286.8,8946199.0
2026-05-02,INS,SEMARANG,72507.9,6843268.0
2026-05-02,MVN,JAKARTA,122323.86,12674813.0
2026-05-02,MVN,BANDUNG,130073.1,14103533.0
2026-05-02,MVN,SURABAYA,136361.43,15150238.0
2026-05-02,TLG,MAKASSAR,112859.41,12857926.0
2026-05-02,TLG,BANDUNG,110399.29,10358250.0
2026-05-02,TLG,SURABAYA,103724.45,9368681.0
2026-05-02,TLG,SEMARANG,116096.31,12245811.0
2026-05-02,TLI,SURABAYA,41559.22,3583196.0
2026-05-02,TLI,SEMARANG,50119.48,4679824.0
2026-05-02,TLI,JAKARTA,47558.27,4419456.0
2026-05-02,TLI,MAKASSAR,41737.51,3749191.0
2026-05-02,TSV,JAKARTA,61841.44,5330622.0
2026-05-02,TSV,BANDUNG,59594.46,6725762.0
2026-05-02,TSV,MEDAN,65029.11,6691912.0
2026-05-02,TSV,SEMARANG,70209.84,7597394.0
2026-05-02,TSV,MAKASSAR,53897.63,5592471.0
2026-05-03,GAH,MEDAN,106713.03,10752602.0
2026-05-03,GAH,SEMARANG,104385.4,11869626.0
2026-05-03,GAH,BANDUNG,111419.0,11210778.0
2026-05-03,GAH,JAKARTA,107543.47,11677903.0
2026-05-03,GAH,SURABAYA,99378.94,8922352.0
2026-05-03,INS,JAKARTA,75159.36,7202066.0
2026-05-03,INS,BANDUNG,72216.33,6611648.0
2026-05-03,INS,SURABAYA,83767.22,9011650.0
2026-05-03,INS,MAKASSAR,77259.5,7796640.0
2026-05-03,INS,MEDAN,88858.8,10209782.0
2026-05-03,INS,SEMARANG,76753.71,8420699.0
2026-05-03,MVN,JAKARTA,129084.93,11902978.0
2026-05-03,MVN,BANDUNG,120269.07,12540207.0
2026-05-03,MVN,MEDAN,117100.67,13180643.0
2026-05-03,TLG,JAKARTA,102116.6,9862041.0
2026-05-03,TLG,BANDUNG,119434.94,12087666.0
2026-05-03,TLG,MEDAN,121695.06,11376647.0
2026-05-03,TLG,MAKASSAR,102144.15,11474882.0
2026-05-03,TLI,SEMARANG,50656.82,4756322.0
2026-05-03,TLI,MAKASSAR,45445.18,4751105.0
2026-05-03,TLI,MEDAN,47827.14,4524896.0
2026-05-03,TLI,SURABAYA,53369.03,4668209.0
2026-05-03,TLI,JAKARTA,50663.63,4452254.0
2026-05-03,TSV,MAKASSAR,62081.07,6525344.0
2026-05-03,TSV,JAKARTA,58920.74,6375664.0
2026-05-03,TSV,SURABAYA,52522.42,5827285.0
2026-05-04,GAH,JAKARTA,138486.03,11869996.0
2026-05-04,GAH,SURABAYA,144457.94,15385644.0
2026-05-04,GAH,MEDAN,135335.34,11657324.0
2026-05-04,GAH,BANDUNG,145396.86,12678235.0
2026-05-04,GAH,MAKASSAR,147843.22,13356122.0
2026-05-04,GAH,SEMARANG,144296.59,13355694.0
2026-05-04,INS,SEMARANG,101606.27,9879074.0
2026-05-04,INS,SURABAYA,108625.74,10703303.0
2026-05-04,INS,BANDUNG,110968.99,10778800.0
2026-05-04,MVN,JAKARTA,173569.61,18093362.0
2026-05-04,MVN,MEDAN,211621.35,21913492.0
2026-05-04,MVN,MAKASSAR,188657.63,20314430.0
2026-05-04,MVN,BANDUNG,190444.16,19533522.0
2026-05-04,MVN,SEMARANG,200931.18,21304022.0
2026-05-04,TLG,BANDUNG,165529.92,15509342.0
2026-05-04,TLG,SEMARANG,174888.78,18464121.0
2026-05-04,TLG,JAKARTA,166230.72,17154507.0
2026-05-04,TLI,MEDAN,62472.22,6198471.0
2026-05-04,TLI,MAKASSAR,67590.54,6826917.0
2026-05-04,TLI,SEMARANG,59680.16,5316992.0
2026-05-04,TLI,BANDUNG,66261.25,6409436.0
2026-05-04,TLI,JAKARTA,65516.11,7136312.0
2026-05-04,TSV,MAKASSAR,86696.02,9859223.0
2026-05-04,TSV,SURABAYA,87257.3,7446059.0
2026-05-04,TSV,BANDUNG,74891.0,8331100.0
2026-05-04,TSV,MEDAN,84293.67,7522470.0
2026-05-04,TSV,SEMARANG,88818.73,7660900.0
2026-05-05,GAH,SEMARANG,148898.67,13602207.0
2026-05-05,GAH,MAKASSAR,134931.54,15135114.0
2026-05-05,GAH,JAKARTA,161905.12,17897601.0
2026-05-05,GAH,SURABAYA,136831.02,12215405.0
2026-05-05,GAH,MEDAN,158420.77,14340214.0
2026-05-05,GAH,BANDUNG,152042.96,15737442.0
2026-05-05,INS,SURABAYA,101693.08,11241319.0
2026-05-05,INS,JAKARTA,122467.36,13835272.0
2026-05-05,INS,MAKASSAR,96996.87,11138092.0
2026-05-05,INS,BANDUNG,115122.43,11378465.0
2026-05-05,INS,SEMARANG,115821.0,11754666.0
2026-05-05,MVN,MAKASSAR,180051.92,19223726.0
2026-05-05,MVN,JAKARTA,211453.61,21064102.0
2026-05-05,MVN,BANDUNG,186453.37,17699184.0
2026-05-05,MVN,SEMARANG,194653.39,17294264.0
2026-05-05,MVN,MEDAN,194221.55,20328041.0
2026-05-05,TLG,BANDUNG,160838.26,18014457.0
2026-05-05,TLG,SEMARANG,173131.22,16366714.0
2026-05-05,TLG,JAKARTA,172905.95,17034586.0
2026-05-05,TLI,MAKASSAR,56532.02,6175048.0
2026-05-05,TLI,SEMARANG,72584.24,8257167.0
2026-05-05,TLI,SURABAYA,56984.42,5131970.0
2026-05-05,TLI,BANDUNG,71155.13,6716791.0
2026-05-05,TLI,MEDAN,71650.22,7779051.0
2026-05-05,TSV,BANDUNG,80512.28,7961493.0
2026-05-05,TSV,MAKASSAR,85312.04,8169673.0
2026-05-05,TSV,SURABAYA,80408.28,7571577.0
2026-05-05,TSV,SEMARANG,86694.44,8803834.0
2026-05-05,TSV,MEDAN,86037.35,7766858.0
2026-05-05,TSV,JAKARTA,93713.09,9671081.0
2026-05-06,GAH,SURABAYA,162516.64,17360477.0
2026-05-06,GAH,SEMARANG,163521.32,18275659.0
2026-05-06,GAH,MAKASSAR,140481.75,15521494.0
2026-05-06,GAH,MEDAN,144635.15,15034649.0
2026-05-06,GAH,JAKARTA,127286.9,13922548.0
2026-05-06,INS,SEMARANG,100377.21,10501188.0
2026-05-06,INS,SURABAYA,115576.3,10339339.0
2026-05-06,INS,JAKARTA,121161.89,11725436.0
2026-05-06,INS,BANDUNG,96699.34,10805487.0
2026-05-06,INS,MAKASSAR,102208.99,10495640.0
2026-05-06,INS,MEDAN,107067.79,11854002.0
2026-05-06,MVN,MEDAN,194627.65,18667900.0
2026-05-06,MVN,SEMARANG,178031.75,15189268.0
2026-05-06,MVN,JAKARTA,196819.09,18140112.0
2026-05-06,MVN,SURABAYA,183145.06,20863887.0
2026-05-06,TLG,SEMARANG,162484.14,14684400.0
2026-05-06,TLG,SURABAYA,169781.44,19263633.0
2026-05-06,TLG,MEDAN,162755.8,17053943.0
2026-05-06,TLG,JAKARTA,156993.19,17902258.0
2026-05-06,TLI,BANDUNG,65184.47,6057639.0
2026-05-06,TLI,JAKARTA,65296.24,6008597.0
2026-05-06,TLI,SURABAYA,63814.52,6704199.0
2026-05-06,TLI,MEDAN,64399.61,6474515.0
2026-05-06,TLI,SEMARANG,74171.42,8065683.0
2026-05-06,TLI,MAKASSAR,68712.05,6640524.0
2026-05-06,TSV,JAKARTA,86172.05,8820479.0
2026-05-06,TSV,MAKASSAR,93179.3,9514054.0
2026-05-06,TSV,BANDUNG,85901.35,8272281.0
2026-05-06,TSV,SEMARANG,96541.38,9302298.0
2026-05-06,TSV,SURABAYA,90868.25,9325842.0
2026-05-06,TSV,MEDAN,87500.71,9795424.0
2026-05-07,GAH,SEMARANG,152447.38,17406476.0
2026-05-07,GAH,BANDUNG,128680.31,11798309.0
2026-05-07,GAH,MEDAN,133909.28,13012670.0
2026-05-07,INS,MEDAN,97098.25,9534753.0
2026-05-07,INS,MAKASSAR,108579.47,9978423.0
2026-05-07,INS,JAKARTA,122230.95,12276417.0
2026-05-07,INS,BANDUNG,126514.59,11819535.0
2026-05-07,INS,SEMARANG,112831.53,10099236.0
2026-05-07,MVN,BANDUNG,198094.35,18206929.0
2026-05-07,MVN,SEMARANG,163020.18,17823840.0
2026-05-07,MVN,JAKARTA,182194.22,19423301.0
2026-05-07,MVN,MAKASSAR,178459.47,17746991.0
2026-05-07,TLG,MEDAN,154675.36,14278100.0
2026-05-07,TLG,SURABAYA,160569.9,14264477.0
2026-05-07,TLG,SEMARANG,156612.29,16095112.0
2026-05-07,TLG,BANDUNG,136987.31,12197586.0
2026-05-07,TLG,MAKASSAR,172497.6,17315186.0
2026-05-07,TLG,JAKARTA,148791.35,16623554.0
2026-05-07,TLI,JAKARTA,67055.62,6739038.0
2026-05-07,TLI,SURABAYA,76713.65,7453782.0
2026-05-07,TLI,BANDUNG,60956.93,6953802.0
2026-05-07,TLI,MAKASSAR,52477.61,5464425.0
2026-05-07,TSV,JAKARTA,86285.09,9579291.0
2026-05-07,TSV,SURABAYA,96083.22,8658732.0
2026-05-07,TSV,MEDAN,102140.19,11226321.0
2026-05-07,TSV,BANDUNG,79619.47,8202809.0
2026-05-07,TSV,SEMARANG,91814.46,9992946.0
2026-05-08,GAH,SEMARANG,141773.1,15130820.0
2026-05-08,GAH,MAKASSAR,146006.52,13911521.0
2026-05-08,GAH,BANDUNG,178405.97,17591561.0
2026-05-08,GAH,JAKARTA,129549.08,13307007.0
2026-05-08,INS,MEDAN,109589.58,9369567.0
